player_season,cluster,uncertainty,player,pos,age,tm,season,g,gs,mp,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,ortg,drtg,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,distance,fga_2p,fga_0_3,fga_3_10,fga_10_16,fga_16_3p,fga_3p,fg_2p,fg_0_3,fg_3_10,fg_10_16,fg_16_3p,fg_3p,fg_2p_asst,fg_3p_asst,dunks_attempt,dunks_total,corner_3s_attempt,corner_3s_percent,heaves_attempts,heaves_makes,pg%,sg%,sf%,pf%,c%,oncourt,on_off,badpass,lostball,shoot_fouls_committed,off_fouls_committed,shoot_fouls_drawn,off_fouls_drawn,pga,and1,blkd,fg_tot,fga_tot,x3p_tot,x3pa_tot,x2p_tot,x2pa_tot,efgpercent,ft_tot,fta_tot,orb_tot,trb_tot,ast_tot,stl_tot,blk_tot,tov_tot,pf_tot,pts_tot,link
Brandon Clarke_2021,Roleplayers,0.0021913859436581973,Brandon Clarke,PF,24,MEM,2021,59,16,1415,8.7,16.7,0.517,0.7,2.6,0.26,8,14.1,0.565,2.6,3.8,0.69,3.3,7.8,11.1,3.2,2,1.7,1.1,2.8,20.6,119,109,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2,3.2,5.7,17.2,2.2,2,4.2,0.142,0.4,1.2,1.5,1.3,8,0.844,0.412,0.279,0.131,0.022,0.156,0.565,0.725,0.428,0.385,0.364,0.26,0.814,1,0.145,59,0.597,0.261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/clarkbr01.html
Malachi Flynn_2021,Facilitors/Shooters,0.002195065728404777,Malachi Flynn,PG,22,TOR,2021,47,14,928,6.6,17.7,0.374,2.8,8.8,0.321,3.8,9,0.424,2.3,2.9,0.804,0.5,5.5,6,7.1,2,0.4,2.2,3.5,18.4,103,114,10.9,0.484,0.494,0.165,1.1,13,6.9,21.4,2,0.8,10.5,19,0,0.8,0.8,0.041,-2.5,-0.2,-2.6,-0.1,17.6,0.506,0.126,0.174,0.109,0.097,0.494,0.424,0.605,0.407,0.405,0.242,0.321,0.082,0.722,0,0,0.095,0.375,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/f/flynnma01.html
Troy Daniels_2019,Facilitors/Shooters,0.002220365029603988,Troy Daniels,SG,27,PHO,2019,51,1,760,7.1,17.3,0.411,4.6,12.2,0.381,2.5,5.1,0.481,1.1,1.4,0.783,0.8,3.8,4.6,1.6,1.6,0.3,1.7,5,20,104,118,9.8,0.558,0.705,0.084,1.9,8.9,5.3,5,1.6,0.5,8.7,17.6,0.2,0.1,0.3,0.02,-1.7,-2,-3.7,-0.3,21.3,0.295,0.076,0.062,0.033,0.124,0.705,0.481,0.476,0.471,0.556,0.471,0.381,0.59,0.851,0,0,0.216,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/d/danietr01.html
Darren Collison_2019,Facilitors/Shooters,0.00223635617661444,Darren Collison,PG,31,IND,2019,76,76,2143,7,15,0.467,1.8,4.4,0.407,5.2,10.6,0.492,3.6,4.3,0.832,0.8,4.5,5.3,10.5,2.5,0.2,2.9,3.1,19.5,118,108,16.7,0.574,0.294,0.288,1.9,9.9,6,29.9,2.5,0.4,14.4,17.7,3.9,2.9,6.8,0.153,0.8,1,1.8,2.1,15.2,0.706,0.25,0.064,0.085,0.307,0.294,0.492,0.588,0.262,0.5,0.46,0.407,0.319,0.734,0.002,1,0.325,0.54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/collida01.html
Jeff Teague_2020,Facilitors/Shooters,0.0022534261569893133,Jeff Teague,PG,31,TOT,2020,59,17,1464,6.8,15.5,0.436,1.4,3.7,0.368,5.4,11.8,0.457,5.5,6.3,0.873,0.9,3.7,4.5,9.8,1.4,0.6,3.7,3.4,20.4,112,116,14.6,0.557,0.239,0.403,1.9,8.6,5.2,30.7,1.4,1.1,16.8,19.5,1.9,0.6,2.5,0.082,-0.2,-1.3,-1.5,0.2,10.9,0.761,0.303,0.297,0.123,0.039,0.239,0.457,0.574,0.407,0.317,0.368,0.368,0.159,0.465,0.01,4,0.085,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/t/teaguje01.html
Eric Paschall_2021,Primary Scorers/Initiators,0.002261996100381136,Eric Paschall,PF,24,GSW,2021,40,2,695,10,20.1,0.497,1.2,3.6,0.333,8.8,16.5,0.533,4.5,6.4,0.713,1.9,6.8,8.7,3.4,0.8,0.5,2.9,4.6,25.7,106,113,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.2,0.7,0.9,0.062,-1.8,-0.9,-2.7,-0.1,11.3,0.819,0.265,0.265,0.104,0.185,0.181,0.533,0.671,0.443,0.452,0.509,0.333,0.562,0.944,0.081,22,0.204,0.364,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/p/pascher01.html
Gary Harris_2019,Facilitors/Shooters,0.0022658988544107528,Gary Harris,SG,24,DEN,2019,57,48,1639,8.1,19.1,0.424,2.5,7.3,0.339,5.6,11.8,0.476,3.4,4.3,0.799,1.2,3.6,4.8,3.8,1.6,0.6,2,3.4,22.1,108,111,12.2,0.526,0.38,0.226,2.7,7.9,5.3,11,1.6,1,8.9,20,1.1,1.5,2.6,0.076,-1.2,-0.4,-1.6,0.2,13.6,0.62,0.295,0.155,0.088,0.082,0.38,0.476,0.617,0.323,0.446,0.288,0.339,0.606,0.89,0.052,27,0.256,0.371,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/h/harriga01.html
J.J. Barea_2020,Facilitors/Shooters,0.0022668568752405305,J.J. Barea,PG,35,DAL,2020,29,6,450,9.1,22.2,0.411,3.4,9.1,0.376,5.7,13.1,0.434,2.1,2.4,0.909,1.1,4.6,5.7,12,0.5,0.2,4.1,2.9,23.8,109,116,14.6,0.512,0.411,0.106,2.4,9.9,6.2,37.1,0.5,0.4,14.9,24.2,0.5,0.2,0.7,0.072,1.6,-3,-1.4,0.1,14.8,0.589,0.266,0.15,0.101,0.072,0.411,0.434,0.582,0.29,0.286,0.4,0.376,0.094,0.406,0,0,0.094,0.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/bareajo01.html
Malik Monk_2019,Facilitors/Shooters,0.0022677732175953036,Malik Monk,SG,20,CHO,2019,73,0,1258,8.8,22.7,0.387,4.2,12.8,0.33,4.6,9.9,0.461,3.5,3.9,0.882,0.6,4.7,5.3,4.5,1.4,0.7,3.3,4.1,25.2,99,114,11.8,0.518,0.563,0.174,1.3,10.6,5.9,14.3,1.4,1.3,12,24.6,-0.4,0.7,0.3,0.012,-1.3,-1.7,-3,-0.3,17.9,0.437,0.191,0.102,0.058,0.085,0.563,0.461,0.643,0.25,0.382,0.36,0.33,0.432,0.899,0.038,21,0.206,0.309,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/monkma01.html
Larry Nance Jr._2021,Roleplayers,0.002299129521809551,Larry Nance Jr.,PF,28,CLE,2021,35,27,1091,5.8,12.3,0.471,1.9,5.2,0.36,3.9,7.1,0.551,1.4,2.2,0.612,2.4,8.2,10.6,4.8,2.8,0.8,2.5,3.3,14.8,109,111,13.2,0.557,0.419,0.18,5.4,19,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7,13.5,0.581,0.313,0.162,0.059,0.048,0.419,0.551,0.682,0.432,0.25,0.462,0.36,0.747,0.951,0.169,42,0.281,0.344,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/n/nancela02.html
Willie Cauley-Stein_2020,Traditional Bigs,0.002321665982052412,Willie Cauley-Stein,C,26,TOT,2020,54,39,1097,7.6,13.2,0.579,0,0,0,7.6,13.1,0.581,1.7,2.9,0.606,3.7,10.1,13.8,3.1,2.1,2.7,1.7,5.3,17,117,108,17,0.589,0.003,0.219,8,23.3,15.5,9.9,2.1,5,10.8,14.4,1.5,1.5,2.9,0.128,-1.2,1.7,0.5,0.7,5.4,0.997,0.56,0.238,0.093,0.106,0.003,0.581,0.787,0.389,0.286,0.188,0,0.789,NA,0.295,84,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/caulewi01.html
Chris Silva_2020,Traditional Bigs,0.0023372864449324737,Chris Silva,PF,23,MIA,2020,44,0,346,6.8,11,0.615,0,0.4,0,6.8,10.6,0.64,5.2,7.8,0.673,8.5,9.3,17.8,3.2,1.3,3,4.5,12,18.8,120,106,17.3,0.651,0.038,0.705,20.2,20.6,20.4,9.9,1.3,6,23.8,17.1,0.7,0.5,1.3,0.178,-3.1,0.8,-2.3,0,4,0.962,0.679,0.205,0.051,0.026,0.038,0.64,0.755,0.313,0.5,0.5,0,0.667,NA,0.269,19,0.667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/s/silvach01.html
Svi Mykhailiuk_2020,Facilitors/Shooters,0.002339774730052091,Svi Mykhailiuk,SF,22,DET,2020,56,27,1265,6.5,15.7,0.41,4.5,11.1,0.404,2,4.7,0.425,2.2,2.7,0.814,0.7,3.4,4,4.1,1.6,0.2,2.4,3.4,19.6,110,116,11.2,0.578,0.704,0.173,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,1,0.6,1.6,0.06,-0.7,-1.2,-1.9,0,19.5,0.296,0.173,0.094,0.017,0.012,0.704,0.425,0.571,0.184,0.286,0.4,0.404,0.529,0.939,0.025,9,0.218,0.419,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/m/mykhasv01.html
Wayne Selden_2018,Facilitors/Shooters,0.002349372166915664,Wayne Selden,SG,23,MEM,2018,35,9,692,8.5,19.7,0.431,3.6,8.9,0.402,4.9,10.7,0.456,3.2,4.3,0.746,1.2,2.9,4.1,4.8,1.3,0.4,3.9,4.3,23.7,101,115,11.8,0.551,0.454,0.219,2.6,6.8,4.7,16,1.3,0.7,15.5,22.6,0.1,0.2,0.3,0.023,-0.9,-2.2,-3.1,-0.2,15,0.546,0.204,0.178,0.089,0.074,0.454,0.456,0.6,0.271,0.458,0.5,0.402,0.403,0.857,0.052,13,0.18,0.318,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/s/seldewa01.html
Otto Porter Jr._2019,Facilitors/Shooters,0.0024104443959728217,Otto Porter Jr.,SF,25,TOT,2019,56,43,1683,8.5,18.2,0.465,2.9,7.3,0.406,5.5,11,0.504,2.2,2.7,0.813,1.5,7.4,8.9,3.4,2.3,0.9,1.8,3.1,22.1,111,112,15.9,0.569,0.398,0.149,3.4,17,10.1,10.6,2.3,1.6,8.7,19.1,1.8,1.5,3.2,0.093,0.8,0.1,0.9,1.2,16.7,0.602,0.152,0.109,0.149,0.191,0.398,0.504,0.663,0.571,0.458,0.374,0.406,0.605,0.875,0.009,6,0.27,0.42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/p/porteot01.html
Noah Vonleh_2019,Roleplayers,0.0024166833471441773,Noah Vonleh,PF,23,NYK,2019,68,57,1722,5.8,12.3,0.47,1.3,3.8,0.336,4.5,8.5,0.531,3.1,4.4,0.712,3.2,11.6,14.8,3.6,1.3,1.4,2.5,4.9,16,111,111,13.9,0.561,0.311,0.355,6.7,25.8,16,11.1,1.3,2.5,14.7,14.8,1.5,1.7,3.2,0.09,-1.2,0.5,-0.7,0.6,11,0.689,0.373,0.255,0.023,0.039,0.311,0.531,0.598,0.473,0.3,0.412,0.336,0.354,0.978,0.111,39,0.124,0.353,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/v/vonleno01.html
Bogdan Bogdanović_2021,Facilitors/Shooters,0.0024219195310661856,Bogdan Bogdanović,SG,28,ATL,2021,44,27,1305,10.1,21.3,0.473,5.5,12.6,0.438,4.6,8.7,0.522,1.5,1.7,0.909,0.8,5.3,6,5.5,1.8,0.5,2,3.7,27.1,122,114,17.6,0.616,0.589,0.078,1.7,11.5,6.7,17.6,1.8,0.9,8.5,21.3,2.8,1.1,3.9,0.142,3.3,0.3,3.6,1.8,18.7,0.411,0.11,0.108,0.122,0.071,0.589,0.522,0.629,0.459,0.464,0.55,0.438,0.397,0.836,0,0,0.216,0.556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/bogdabo01.html
Jaron Blossomgame_2019,Roleplayers,0.0024305111212805652,Jaron Blossomgame,SF,25,CLE,2019,27,4,439,5.3,12,0.443,1.1,4.4,0.256,4.2,7.6,0.552,1.1,1.5,0.769,2.9,8.1,11.1,1.5,0.8,0.9,1.2,2.3,12.9,108,118,10.2,0.51,0.368,0.123,6.3,19.1,12.4,4.2,0.8,1.6,9,12.2,0.2,0.1,0.3,0.03,-1.9,-1.8,-3.8,-0.2,11.9,0.632,0.396,0.142,0.066,0.028,0.368,0.552,0.69,0.267,0.429,0.333,0.256,0.595,1,0.132,13,0.436,0.235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/blossja01.html
Cam Reddish_2020,Facilitors/Shooters,0.0024365772463184054,Cam Reddish,SF,20,ATL,2020,58,34,1551,6.4,16.6,0.384,2.5,7.5,0.332,3.9,9.1,0.428,3,3.8,0.802,1.1,5.4,6.5,2.6,1.9,0.8,2.9,4,18.3,95,115,9,0.5,0.451,0.227,2.4,12.7,7.5,8,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1,-4.2,-0.9,15.4,0.549,0.227,0.134,0.085,0.103,0.451,0.428,0.54,0.365,0.319,0.351,0.332,0.508,0.867,0.056,17,0.284,0.338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/r/reddica01.html
Tyreke Evans_2019,Facilitors/Shooters,0.0024699308871448666,Tyreke Evans,SG,29,IND,2019,69,18,1402,9,23,0.389,2.7,7.5,0.356,6.3,15.5,0.405,4,5.6,0.719,1.2,5.9,7,5.8,2,0.6,4.1,4.1,24.6,94,107,11.5,0.483,0.327,0.242,2.7,13,7.9,17.5,2,1.1,13.9,26.4,-1.7,2,0.3,0.01,-2.4,-0.3,-2.7,-0.2,12.7,0.673,0.388,0.138,0.015,0.132,0.327,0.405,0.492,0.253,0.4,0.31,0.356,0.3,0.688,0.003,1,0.106,0.261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/e/evansty01.html
Michael Carter-Williams_2018,Reserves,0.002484194023710695,Michael Carter-Williams,PG,26,CHO,2018,52,2,835,4.4,13.4,0.332,0.8,3.4,0.237,3.6,9.9,0.365,4.3,5.2,0.82,2.2,5.9,8.1,6.8,2.6,1.3,3,5.8,14,98,107,10.8,0.446,0.258,0.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,-0.2,1.1,0.9,0.05,-3.3,1.8,-1.5,0.1,11.3,0.742,0.314,0.214,0.1,0.114,0.258,0.365,0.556,0.224,0.217,0.231,0.237,0.339,0.857,0.035,8,0.373,0.227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/cartemi01.html
Josh Okogie_2021,Roleplayers,0.002495301899376523,Josh Okogie,SG,22,MIN,2021,59,37,1197,4,10,0.402,1.1,4.3,0.269,2.9,5.8,0.5,3.3,4.3,0.769,2.5,3.7,6.2,2.5,2.1,1.1,1.7,4.9,12.5,109,116,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7,2.1,2,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,12.3,0.575,0.409,0.134,0.012,0.02,0.425,0.5,0.615,0.235,0,0.2,0.269,0.603,1,0.087,16,0.398,0.279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/o/okogijo01.html
DaQuan Jeffries_2020,Reserves,0.0025005235718238428,DaQuan Jeffries,SG,22,SAC,2020,13,0,141,6.9,13.8,0.5,1.7,6.2,0.278,5.2,7.6,0.682,1.7,2.1,0.833,1,5.2,6.2,2.4,1.4,0.3,0.7,6.5,17.2,121,114,11.2,0.586,0.45,0.15,2.3,12.3,7.2,7.1,1.4,0.7,4.5,13.7,0.2,0.1,0.3,0.1,-2.8,-1.1,-3.8,-0.1,14.2,0.55,0.25,0.225,0.025,0.05,0.45,0.682,0.9,0.556,1,0,0.278,0.8,1,0.15,6,0.444,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/j/jeffrda01.html
Mo Bamba_2019,Reserves,0.002505429776558432,Mo Bamba,C,20,ORL,2019,47,1,766,7.5,15.5,0.481,1.3,4.5,0.3,6.1,11.1,0.555,2.4,4,0.587,4.1,10.8,14.9,2.5,0.8,4.1,2.7,6.5,18.7,105,103,14.9,0.539,0.288,0.259,8.8,24,16.3,7.4,0.8,7,13.7,17.8,0.3,1.4,1.7,0.106,-2.8,1.4,-1.4,0.1,12.5,0.712,0.35,0.144,0.078,0.14,0.288,0.555,0.788,0.286,0.263,0.412,0.3,0.656,0.952,0.148,34,0.257,0.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/bambamo01.html
Marco Belinelli_2020,Facilitors/Shooters,0.002509730563841628,Marco Belinelli,SG,33,SAS,2020,57,0,883,6.7,17,0.392,3.6,9.6,0.376,3,7.4,0.412,2.6,3.1,0.828,0.4,5,5.4,3.7,0.6,0.1,1,2.4,19.5,110,118,10.8,0.532,0.567,0.185,0.9,11.2,6,10.7,0.6,0.1,5.3,17.5,0.7,0.2,0.8,0.046,-0.7,-2,-2.7,-0.2,20.5,0.433,0.086,0.048,0.048,0.252,0.567,0.412,0.667,0.2,0.333,0.38,0.376,0.893,0.896,0,0,0.219,0.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/b/belinma01.html
Bam Adebayo_2018,Traditional Bigs,0.0025120771181192936,Bam Adebayo,C,20,MIA,2018,69,19,1368,6.4,12.5,0.512,0,0.3,0,6.4,12.2,0.523,4.7,6.6,0.721,4.3,9.7,14,3.7,1.2,1.5,2.4,5.1,17.5,116,105,15.7,0.57,0.021,0.526,9.7,21.6,15.6,11,1.2,2.5,13.6,15.9,2.3,1.9,4.2,0.148,-1.1,0.7,-0.4,0.6,4.3,0.979,0.624,0.232,0.082,0.041,0.021,0.523,0.642,0.329,0.321,0.214,0,0.701,NA,0.294,91,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/a/adebaba01.html
Cody Zeller_2021,Traditional Bigs,0.0025293689009913134,Cody Zeller,C,28,CHO,2021,48,21,1005,8.8,15.7,0.559,0.2,1.4,0.143,8.6,14.4,0.598,4.1,5.8,0.714,5.8,10.2,15.9,4.2,1.3,0.8,2.5,5.9,21.9,123,112,18.2,0.599,0.086,0.367,12.6,22.9,17.7,13.2,1.3,1.7,11.9,18.3,2.1,1.1,3.3,0.156,-0.2,-0.2,-0.5,0.4,4.9,0.914,0.605,0.269,0.028,0.012,0.086,0.598,0.684,0.414,0.556,0.5,0.143,0.751,1,0.173,52,0.179,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/z/zelleco01.html
Jaren Jackson Jr._2021,Primary Scorers/Initiators,0.0025445030924952095,Jaren Jackson Jr.,C,21,MEM,2021,11,4,258,9.8,23.2,0.424,3.2,11.1,0.283,6.7,12,0.554,6.5,7.8,0.833,3.2,8.3,11.5,2.2,2.2,3.3,2.8,7.8,29.3,109,106,18,0.551,0.48,0.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,0.2,0.5,0.7,0.123,-0.7,0.7,0.1,0.1,14.7,0.52,0.192,0.28,0.04,0.008,0.48,0.554,0.708,0.486,0.4,0,0.283,0.667,1,0.104,11,0.267,0.25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/j/jacksja02.html
Kyle Anderson_2019,Roleplayers,0.0025527507519157444,Kyle Anderson,SF,25,MEM,2019,43,40,1281,5.8,10.7,0.543,0.3,1.3,0.265,5.5,9.4,0.583,1.4,2.5,0.578,1.9,7.9,9.7,5,2.1,1.4,2.3,4.3,13.4,110,107,12.8,0.569,0.123,0.232,4.1,18.1,11,15,2.1,2.7,16,12.6,0.8,1.8,2.7,0.1,-1.6,2.4,0.8,0.9,7.9,0.877,0.464,0.261,0.051,0.101,0.123,0.583,0.68,0.486,0.357,0.5,0.265,0.539,1,0.011,2,0.618,0.381,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/a/anderky01.html
Yogi Ferrell_2021,Reserves,0.002569694865042882,Yogi Ferrell,PG,27,TOT,2021,10,0,136,7.3,20.7,0.351,3.3,10.2,0.321,4,10.5,0.379,2.5,3.3,0.778,1.8,5.1,6.9,8,2.5,1.1,1.1,4,20.4,110,111,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2,4.7,20.7,0.1,0.2,0.3,0.099,-0.5,0.8,0.2,0.1,18.3,0.509,0.105,0.088,0.228,0.088,0.491,0.379,0.5,0.4,0.385,0.2,0.321,0.182,0.667,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/f/ferreyo01.html
Wilson Chandler_2018,Roleplayers,0.002574829174390003,Wilson Chandler,SF,30,DEN,2018,74,71,2346,5.9,13.3,0.445,1.9,5.2,0.358,4.1,8.1,0.501,1.9,2.4,0.772,2.2,6.3,8.4,3.4,0.9,0.8,1.9,3.3,15.6,110,113,10.9,0.542,0.39,0.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,2.1,1.2,3.3,0.067,-1,-1.1,-2.1,-0.1,12.8,0.61,0.279,0.209,0.063,0.06,0.39,0.501,0.665,0.394,0.25,0.368,0.358,0.487,0.943,0.033,21,0.24,0.305,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/c/chandwi01.html
Brandan Wright_2018,Traditional Bigs,0.002576753485762251,Brandan Wright,PF,30,TOT,2018,28,1,381,7.8,13.5,0.578,0,0,NA,7.8,13.5,0.578,2.8,4.4,0.636,4.4,8.2,12.6,1.7,1.7,3.4,1.1,4.2,18.4,124,107,19,0.596,0,0.324,9.8,19.3,14.4,5.6,1.7,6.4,6.4,14.7,0.8,0.5,1.3,0.163,1.1,1,2.1,0.4,3.2,1,0.696,0.167,0.118,0.02,0,0.578,0.69,0.294,0.333,0.5,NA,0.814,NA,0.284,23,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/players/w/wrighbr03.html
